result,odds-home,odds-draw,odds-away,home-wins,home-draw,home-losses,home-goals,home-opposition-goals,home-shots,home-shots-on-target,home-opposition-shots,home-opposition-shots-on-target,away-wins,away-draw,away-losses,away-goals,away-opposition-goals,away-shots,away-shots-on-target,away-opposition-shots,away-opposition-shots-on-target
D,1.8,3.75,4.5,4,4,2,14,12,103,28,134,44,2,2,6,9,16,113,35,149,45
D,3.75,3.4,2.0,3,4,3,11,11,120,42,118,39,5,2,3,17,13,154,63,117,42
D,2.0,3.6,3.5,4,3,3,19,15,149,48,116,42,4,2,4,19,14,144,53,124,40
D,2.63,3.3,2.63,5,1,4,11,18,139,44,131,46,6,1,3,19,18,116,53,123,46
D,1.73,3.6,5.25,4,1,5,11,12,103,37,115,47,1,2,7,12,19,90,39,168,64
D,4.75,4.0,1.67,3,1,6,6,15,122,33,133,53,8,1,1,27,8,146,63,91,32
D,1.8,3.5,4.5,2,3,5,11,15,158,62,128,45,4,3,3,12,10,147,50,115,41
D,1.65,3.4,6.0,5,1,4,22,17,132,58,134,53,4,4,2,13,12,114,36,121,38
D,1.62,3.75,5.5,4,2,4,12,17,129,51,108,42,4,4,2,16,17,104,46,120,45
D,1.36,4.75,8.5,5,0,5,21,16,118,47,117,45,1,1,8,6,25,132,44,133,59
D,6.0,4.33,1.53,3,2,5,15,18,133,48,111,42,6,3,1,27,12,165,66,101,36
D,1.44,4.33,7.0,5,1,4,17,12,184,62,131,55,4,2,4,10,15,133,50,118,48
D,1.62,3.8,5.5,2,4,4,14,15,149,46,138,40,3,1,6,10,20,113,44,144,52
D,2.6,3.25,2.7,3,2,5,10,16,114,53,103,38,4,2,4,11,16,126,44,136,64
D,1.75,3.6,4.75,5,2,3,14,13,135,37,122,40,1,2,7,5,18,122,29,137,50
D,1.75,3.6,5.0,4,2,4,11,14,108,32,155,56,3,3,4,12,17,117,34,145,57
D,1.9,3.6,3.8,3,3,4,9,11,138,42,95,37,7,1,2,20,9,177,74,124,33
D,2.3,3.1,3.1,6,2,2,18,11,153,58,133,44,2,5,3,10,12,103,37,124,36
D,2.05,3.2,3.6,4,2,4,13,17,115,42,116,49,3,2,5,17,16,135,47,138,45
D,2.4,3.25,2.9,4,2,4,10,11,143,38,118,41,4,2,4,14,18,113,40,112,42
D,1.73,3.6,4.75,4,1,5,17,21,147,45,153,60,6,2,2,20,12,147,63,146,47
D,1.75,3.4,5.5,5,1,4,12,14,128,41,105,45,2,3,5,9,12,106,30,88,33
D,2.15,3.1,3.6,5,3,2,12,8,116,36,137,35,2,3,5,8,18,121,30,130,53
D,2.1,3.25,3.4,3,5,2,14,10,106,42,112,37,5,1,4,12,13,124,38,137,40
D,2.8,3.25,2.5,1,3,6,3,16,85,25,159,51,4,4,2,12,10,118,40,140,41
D,3.1,3.3,2.35,3,2,5,10,20,117,54,97,44,3,2,5,15,18,115,46,113,52
D,2.04,3.39,3.75,4,3,3,17,11,104,44,114,45,3,2,5,14,23,117,42,88,45
D,1.95,3.6,3.8,4,3,3,20,19,139,54,115,44,4,2,4,14,18,122,43,115,38
D,1.61,3.75,5.5,2,6,2,16,19,138,49,166,56,2,0,8,6,20,107,37,160,59
D,2.0,3.4,3.75,3,5,2,11,10,150,57,132,44,4,2,4,13,14,99,36,109,38
D,1.67,3.6,5.5,3,3,4,14,12,133,43,127,48,5,2,3,12,7,102,31,136,38
D,2.0,3.4,3.7,2,3,5,15,20,137,43,122,46,3,1,6,8,20,148,41,118,50
D,2.14,3.3,3.6,3,4,3,8,11,127,53,97,30,2,3,5,13,18,127,38,120,46
D,3.0,3.2,2.3,2,6,2,12,10,137,44,122,45,6,2,2,14,7,156,57,100,27
D,1.2,5.75,15.0,6,1,3,17,9,147,63,103,39,1,6,3,8,12,136,44,111,39
D,2.3,3.2,2.7,1,3,6,7,15,144,30,119,49,3,3,4,11,11,149,56,119,46
D,2.15,3.3,3.4,3,3,4,9,11,110,37,143,50,3,2,5,8,12,142,39,117,42
D,14.0,7.0,1.2,3,2,5,9,12,88,21,138,53,7,2,1,29,8,168,70,109,40
D,2.0,3.5,3.79,1,2,7,9,25,121,30,125,54,1,3,6,5,15,110,34,131,50
D,2.38,3.1,3.25,2,4,4,7,14,96,25,127,41,3,2,5,11,14,90,35,119,46
D,1.91,3.4,4.0,2,4,4,15,18,117,41,127,58,4,0,6,14,17,121,44,133,48
D,4.75,3.8,1.73,6,1,3,14,8,117,43,88,31,7,2,1,38,11,199,80,110,31
D,2.2,3.4,3.2,1,3,6,6,13,115,35,105,35,5,1,4,14,13,122,45,113,50
D,1.61,3.4,6.0,7,2,1,16,11,139,48,120,38,2,5,3,11,16,99,38,134,46
D,1.05,15.0,34.0,8,1,1,32,12,179,81,130,50,3,3,4,12,18,134,41,139,49
D,3.0,3.2,2.45,5,1,4,17,13,133,44,122,44,7,0,3,23,10,102,46,91,29
D,1.4,4.0,9.0,5,2,3,15,8,157,54,81,22,0,3,7,5,17,69,23,110,44
D,2.2,3.3,3.25,3,4,3,7,12,107,27,125,39,3,4,3,13,13,130,43,112,43
D,1.75,3.8,4.5,4,2,4,11,13,150,48,78,33,5,2,3,17,16,121,41,206,62
D,1.45,4.33,8.0,7,1,2,13,9,85,36,127,39,2,2,6,4,15,113,32,119,41
D,1.73,3.75,5.0,4,3,3,11,15,92,34,157,52,3,2,5,16,20,111,31,120,57
D,4.0,3.6,1.9,5,4,1,15,10,98,31,85,26,6,1,3,19,11,160,58,91,28
D,2.1,3.25,3.6,2,1,7,6,17,95,42,162,70,2,0,8,10,17,123,36,128,59
D,1.91,3.4,4.0,3,5,2,12,9,100,37,101,35,4,2,4,9,13,125,43,118,45
D,2.1,3.1,3.6,3,3,4,12,17,111,33,122,44,3,3,4,9,13,109,45,123,42
D,1.12,10.0,17.0,8,2,0,25,5,134,67,118,36,4,2,4,20,14,124,54,116,41
D,2.4,3.3,2.88,3,3,4,7,12,130,31,116,46,5,3,2,21,14,152,58,146,49
D,1.5,4.2,6.5,6,2,2,17,14,162,56,103,43,3,1,6,10,17,104,42,128,47
D,2.0,3.2,3.75,4,2,4,11,12,109,35,125,48,4,0,6,13,22,107,41,135,49
D,2.04,3.29,3.6,2,4,4,8,13,90,33,123,43,4,2,4,12,15,110,36,92,25
D,1.73,3.6,5.25,3,2,5,10,13,123,38,96,40,0,4,6,8,17,130,36,120,55
D,2.9,3.3,2.4,2,2,6,10,19,115,41,134,51,1,5,4,12,18,115,43,164,63
D,3.6,3.5,2.05,4,2,4,13,18,146,57,125,52,4,5,1,18,10,126,48,110,32
D,2.4,3.3,2.88,5,3,2,13,9,97,32,165,59,4,1,5,12,12,129,46,99,44
D,1.4,4.5,8.0,5,1,4,14,14,92,30,139,52,0,2,8,3,21,86,28,178,66
D,1.8,3.5,4.5,2,4,4,7,12,123,48,116,40,2,2,6,10,18,126,36,137,52
D,3.3,3.3,2.15,4,0,6,14,13,118,40,107,46,4,1,5,13,14,153,52,120,51
D,1.8,3.5,4.5,4,1,5,14,15,146,52,141,49,1,3,6,11,19,155,41,116,50
D,1.57,3.79,6.0,5,2,3,15,14,93,40,121,53,2,3,5,10,17,106,28,149,50
D,1.75,3.3,5.5,4,2,4,17,17,126,54,88,43,2,4,4,13,18,109,36,115,46
D,2.2,3.3,3.25,3,3,4,15,16,118,39,144,58,5,1,4,16,11,117,51,177,54
D,1.72,3.5,5.25,5,1,4,13,12,76,28,116,37,3,3,4,7,14,119,26,129,37
D,1.67,3.6,5.5,4,2,4,10,10,111,38,131,38,4,4,2,9,8,86,33,191,60
D,1.53,3.8,7.5,7,1,2,15,5,115,37,97,24,7,3,0,12,3,85,39,115,23
D,2.7,3.25,2.6,2,1,7,10,16,113,32,120,56,4,3,3,17,15,155,71,125,47
D,3.1,3.4,2.25,1,3,6,11,19,114,38,115,45,2,4,4,8,9,156,44,157,42
D,3.6,3.4,2.1,4,4,2,14,9,89,37,124,39,4,3,3,13,15,137,46,172,52
D,2.37,3.0,3.1,4,2,4,8,11,127,37,96,33,4,2,4,12,13,126,42,126,55
D,1.66,3.6,6.0,5,3,2,10,7,89,33,89,23,3,3,4,13,16,136,29,130,45
D,2.1,3.1,4.0,5,0,5,10,10,82,36,98,28,4,1,5,12,22,107,42,127,63
D,2.62,3.25,2.62,3,4,3,10,9,116,39,111,38,2,1,7,7,19,114,31,111,52
D,1.8,3.5,4.5,3,1,6,11,17,124,43,126,53,3,4,3,12,13,101,32,132,44
D,1.2,6.5,13.0,8,2,0,30,8,186,79,84,20,3,3,4,15,15,142,52,109,41
D,2.0,3.4,3.75,2,2,6,12,22,140,44,125,49,1,3,6,6,17,135,41,133,49
D,2.8,3.0,2.75,6,1,3,18,8,92,44,152,53,5,2,3,8,6,91,29,107,25
D,4.0,3.6,1.91,5,0,5,14,21,132,53,131,55,6,3,1,19,5,122,45,83,22
D,2.4,3.2,2.87,2,2,6,10,15,102,35,108,48,4,2,4,11,11,128,39,113,42
D,7.0,4.33,1.44,2,3,5,9,13,92,29,145,38,7,1,2,24,11,194,68,132,50
D,2.75,3.6,2.38,8,1,1,24,4,215,93,93,31,8,2,0,18,5,150,65,68,24
D,2.25,3.2,3.1,2,3,5,7,11,117,26,124,54,4,3,3,12,13,109,41,125,44
D,1.95,3.3,4.0,5,1,4,17,16,128,48,141,58,4,1,5,11,10,163,44,117,48
D,2.0,3.3,3.5,3,6,1,9,7,115,32,107,34,3,4,3,11,13,117,39,103,34
D,2.3,3.2,3.2,3,2,5,11,15,115,34,135,47,2,3,5,9,15,95,26,147,55
D,1.28,5.75,9.5,5,0,5,12,18,120,42,146,45,1,4,5,7,18,92,25,135,52
D,3.6,3.5,2.0,2,1,7,13,24,104,36,148,52,4,2,4,19,17,137,47,156,63
D,2.75,3.2,2.3,4,2,4,11,8,113,36,102,42,5,3,2,18,9,119,43,115,50
D,2.7,3.39,2.6,3,3,4,11,12,101,36,117,36,7,1,2,16,8,113,48,124,40
D,2.2,3.25,3.3,1,4,5,12,17,123,36,176,69,5,2,3,13,10,116,31,147,47
D,1.28,5.0,10.0,6,1,3,22,11,117,44,119,48,2,4,4,6,9,86,26,134,34
D,1.53,4.0,6.0,5,2,3,18,10,116,46,150,43,2,2,6,7,12,107,28,112,40
D,3.4,3.4,2.1,3,0,7,10,21,127,46,136,51,2,2,6,6,15,107,29,135,54
D,1.8,3.8,4.33,8,1,1,27,13,162,56,109,43,8,1,1,21,7,136,59,130,30
D,1.72,3.5,4.75,4,2,4,8,8,134,43,109,41,2,1,7,8,13,113,39,130,36
D,1.62,4.1,5.0,4,3,3,14,7,119,39,127,37,3,2,5,13,21,148,52,139,54
D,1.91,3.4,4.0,3,3,4,9,15,117,39,122,49,0,4,6,6,15,116,33,100,40
D,2.2,3.4,3.2,3,2,5,10,20,123,33,143,56,5,3,2,12,10,152,56,95,28
D,1.67,3.8,5.0,4,2,4,14,17,130,44,181,79,1,3,6,13,24,127,42,152,56
D,1.44,4.2,8.5,7,0,3,19,9,141,61,86,31,2,3,5,13,13,120,33,110,39
D,1.6,4.0,5.5,8,0,2,38,7,169,72,77,30,7,2,1,19,3,139,47,89,26
D,5.5,3.4,1.75,4,4,2,14,11,102,43,164,67,5,5,0,15,6,113,42,98,28
D,1.83,3.5,4.33,5,1,4,12,12,108,44,122,48,4,2,4,15,15,111,48,156,54
D,13.0,7.0,1.19,1,4,5,6,15,118,34,129,47,5,3,2,24,10,194,73,94,38
D,2.88,3.1,2.63,3,2,5,14,25,89,36,123,63,4,4,2,11,8,102,41,114,28
D,1.8,3.8,4.5,3,3,4,5,9,135,42,103,37,3,4,3,17,13,134,52,127,40
D,4.0,3.3,1.9,5,2,3,15,13,137,48,127,42,4,5,1,15,6,116,47,178,46
D,1.57,3.5,6.5,3,4,3,10,9,141,51,112,40,2,3,5,9,16,113,48,130,60
D,2.5,3.3,2.8,3,3,4,12,18,124,40,126,50,5,2,3,17,11,131,53,133,52
D,1.83,3.6,4.5,4,2,4,16,15,121,50,98,34,3,2,5,11,15,97,34,141,52
D,1.67,3.5,5.25,5,1,4,14,10,135,47,138,43,2,4,4,11,16,116,37,156,51
D,2.6,3.0,3.0,3,4,3,9,14,91,33,132,44,5,2,3,15,14,95,38,149,51
D,2.87,3.25,2.37,1,3,6,6,16,98,26,115,53,7,1,2,21,8,145,57,113,43
D,2.5,3.2,3.0,2,3,5,8,13,116,33,117,46,4,3,3,9,11,91,28,96,40
D,2.5,3.2,2.9,4,2,4,12,25,84,35,155,51,2,3,5,10,14,125,32,103,32
D,2.8,3.3,2.5,5,2,3,14,14,82,38,147,45,6,1,3,13,10,136,49,88,27
D,1.53,4.0,7.0,3,4,3,10,9,143,51,122,37,2,3,5,9,14,110,33,148,53
D,2.2,3.4,3.2,1,1,8,11,22,110,29,132,57,3,2,5,9,19,126,31,137,55
D,2.05,3.4,3.5,3,1,6,12,15,116,33,119,43,3,3,4,11,17,121,39,149,56
D,1.75,3.5,5.25,3,4,3,16,21,144,51,126,52,1,4,5,6,12,87,36,130,37
D,2.2,3.2,3.4,1,4,5,7,17,128,44,150,68,1,4,5,9,16,139,38,131,47
D,2.25,3.4,3.1,4,2,4,12,18,152,55,120,49,3,3,4,12,13,165,55,123,37
D,1.91,3.4,4.33,4,2,4,16,14,111,46,129,42,5,1,4,16,14,101,42,119,43
D,2.88,3.2,2.5,4,2,4,13,14,129,38,129,52,5,2,3,16,17,113,48,133,40
D,2.4,3.3,2.87,1,2,7,9,22,151,52,114,51,6,0,4,16,15,136,49,122,46
D,3.75,3.2,2.0,2,4,4,7,12,108,41,121,41,8,0,2,23,13,117,69,80,45
D,1.91,3.5,4.0,4,2,4,11,12,170,65,87,24,6,1,3,13,10,130,51,145,50
D,1.8,3.3,4.5,3,2,5,12,10,146,42,109,39,3,1,6,10,16,113,44,184,59
D,1.36,4.33,12.0,4,3,3,9,10,95,30,115,38,4,2,4,11,10,120,31,89,37
D,1.13,9.0,21.0,7,1,2,26,11,152,58,92,38,4,2,4,16,15,143,45,100,38
D,2.05,3.5,3.6,1,2,7,9,19,118,41,157,46,2,2,6,8,17,101,30,122,48
D,2.8,3.1,2.7,5,4,1,14,10,144,47,133,44,6,4,0,17,8,114,39,104,28
D,2.25,3.4,3.1,4,1,5,15,17,124,43,142,51,4,3,3,15,14,135,47,123,50
D,2.2,3.1,3.6,3,3,4,6,10,91,32,126,42,1,4,5,4,16,105,40,118,39
D,2.6,3.0,3.0,4,3,3,11,10,93,33,155,36,4,2,4,14,12,141,50,98,36
D,1.85,3.5,4.5,2,5,3,14,18,120,43,128,50,4,2,4,10,8,117,42,117,36
D,2.1,3.3,3.5,1,2,7,9,22,122,35,143,59,3,3,4,7,11,110,33,126,36
D,2.3,3.3,3.0,2,1,7,7,18,113,35,135,57,2,2,6,9,18,116,33,108,47
D,2.8,3.3,2.5,5,1,4,13,14,122,36,104,28,6,1,3,19,12,136,45,107,41
D,1.85,3.5,4.5,7,0,3,14,13,133,44,96,44,5,2,3,18,12,137,49,99,38
D,2.0,3.2,4.2,3,2,5,11,13,109,37,166,69,3,2,5,10,13,123,36,102,39
D,1.83,3.4,4.75,2,2,6,5,10,119,43,108,36,1,4,5,10,16,120,34,113,48
D,5.5,3.75,1.65,2,3,5,13,16,115,40,109,39,6,2,2,16,10,113,39,131,41
D,7.5,3.75,1.55,4,3,3,11,7,103,41,116,34,7,3,0,22,6,115,48,117,33
D,12.0,6.0,1.25,3,2,5,9,11,107,35,109,43,6,4,0,22,5,165,61,86,28
D,9.5,5.25,1.33,3,2,5,9,15,89,32,107,41,8,2,0,29,6,160,85,107,40
D,2.0,3.3,3.75,1,6,3,9,14,116,39,119,44,5,2,3,13,13,102,29,134,56
D,1.5,4.0,7.5,6,4,0,17,6,108,42,123,40,6,1,3,18,11,121,44,134,42
D,1.66,3.6,5.0,6,3,1,20,12,172,62,138,43,5,2,3,11,7,132,42,105,37
D,2.25,3.29,3.29,3,1,6,11,15,117,46,135,57,6,2,2,18,10,124,44,132,42
D,2.37,3.2,3.2,3,4,3,11,14,119,32,144,52,2,3,5,12,12,125,43,97,44
D,2.25,3.25,3.2,4,2,4,10,13,114,42,166,58,3,2,5,11,18,91,31,131,53
D,3.25,3.0,2.3,3,3,4,18,16,131,56,126,38,3,4,3,14,15,112,41,142,61
D,1.8,3.6,4.5,1,1,8,10,24,121,29,131,60,3,3,4,12,15,128,50,107,49
D,2.38,3.25,3.0,3,2,5,13,17,126,53,145,47,4,2,4,13,12,121,48,155,46
D,2.6,3.0,2.9,3,4,3,10,9,96,28,89,32,6,2,2,14,11,103,44,95,28
D,1.83,3.5,4.5,4,4,2,16,11,142,61,132,42,4,2,4,12,11,116,40,116,37
D,1.44,4.0,7.5,5,2,3,15,9,106,44,143,46,2,4,4,10,16,108,31,120,40
D,1.53,4.0,6.0,4,1,5,13,16,145,54,138,56,2,5,3,12,14,111,38,160,50
D,1.8,3.5,4.5,1,3,6,12,24,104,29,171,77,2,5,3,7,14,93,29,161,55
D,1.29,5.0,12.0,2,3,5,18,18,155,51,141,58,4,2,4,12,15,115,35,110,30
D,5.75,3.4,1.72,2,2,6,8,15,120,41,123,44,5,4,1,12,5,119,39,112,29
D,2.75,3.5,2.5,4,2,4,16,15,140,43,105,40,7,2,1,23,11,122,48,159,41
D,1.83,3.5,4.33,4,2,4,15,15,125,50,93,43,3,2,5,12,16,104,37,123,47
D,2.0,3.4,3.75,6,0,4,15,10,136,46,135,38,5,1,4,13,10,112,32,133,50
D,2.0,3.25,3.4,4,4,2,10,6,147,43,111,34,4,2,4,11,10,148,58,114,40
D,2.05,3.4,3.6,1,4,5,11,19,107,41,154,52,5,2,3,14,12,95,34,111,36
D,3.5,3.3,2.1,2,3,5,9,17,107,40,135,48,7,2,1,21,9,157,73,120,38
D,2.1,3.25,3.4,5,2,3,13,13,132,37,138,40,5,2,3,13,12,135,46,115,43
D,1.08,11.0,21.0,7,2,1,32,15,166,71,122,46,4,2,4,11,16,141,46,119,47
D,3.5,3.3,2.1,3,2,5,7,12,77,22,127,48,4,0,6,14,16,118,44,119,51
D,6.5,3.6,1.53,2,3,5,7,10,110,29,111,40,5,2,3,18,11,171,63,92,39
D,15.0,8.0,1.14,3,3,4,12,12,108,41,93,35,10,0,0,37,3,165,84,54,23
D,5.5,4.2,1.57,5,3,2,16,11,130,44,123,36,8,2,0,29,15,174,73,145,59
D,1.95,3.3,4.2,3,2,5,12,18,143,51,113,55,3,5,2,12,12,104,37,123,45
D,1.75,3.4,5.25,2,4,4,7,11,97,42,126,51,3,4,3,13,14,129,46,130,48
D,1.72,3.75,5.0,0,3,7,5,24,91,20,142,52,2,3,5,6,17,97,25,125,53
D,1.8,3.5,4.5,2,4,4,8,11,112,54,117,43,5,1,4,15,14,117,43,109,35
D,2.6,3.1,2.9,1,3,6,6,22,114,35,134,51,3,5,2,15,12,129,43,87,30
D,2.05,3.25,3.6,1,5,4,8,15,124,38,118,40,2,2,6,14,23,96,41,171,62
D,2.0,3.5,3.75,2,0,8,5,23,97,31,113,58,3,2,5,13,18,129,46,150,46
D,2.15,3.2,3.3,1,3,6,6,14,123,37,113,44,3,2,5,8,10,112,32,96,34
D,2.87,3.2,2.4,4,1,5,11,17,99,35,132,52,6,1,3,20,9,138,54,118,48
D,1.5,4.33,6.5,5,1,4,11,14,97,38,133,44,1,2,7,10,22,97,28,143,60
D,2.5,3.3,2.75,3,1,6,11,13,143,48,127,51,2,3,5,11,15,171,62,115,40
D,5.5,3.5,1.66,3,3,4,11,9,115,35,140,34,7,1,2,19,5,161,68,94,27
D,1.62,4.0,5.5,3,4,3,13,15,137,52,121,40,5,1,4,15,14,131,42,107,45
D,2.05,3.4,3.6,4,1,5,18,19,105,43,119,63,0,3,7,10,22,138,49,149,49
D,1.33,4.75,9.0,8,1,1,29,8,191,81,80,30,4,2,4,11,14,118,42,160,49
D,3.5,3.2,2.14,0,3,7,6,17,131,40,104,37,2,3,5,13,16,158,49,154,56
D,2.8,3.3,2.5,2,3,5,6,12,119,39,141,58,3,1,6,15,18,144,58,106,44
D,2.0,3.3,3.6,4,1,5,12,11,103,34,136,51,2,5,3,13,15,150,44,112,41
D,2.54,3.0,3.0,4,2,4,8,10,80,33,121,40,3,4,3,10,10,128,40,129,38
D,2.3,3.3,3.25,4,3,3,9,9,114,35,138,44,4,2,4,11,16,136,34,87,42
D,1.83,3.4,4.5,2,3,5,7,11,123,26,113,40,2,2,6,5,17,97,33,92,38
D,1.73,3.6,4.75,6,1,3,12,6,149,51,101,29,5,3,2,16,13,156,54,102,44
D,1.75,3.5,4.75,3,2,5,10,14,145,52,142,46,3,2,5,8,10,139,41,105,40
D,2.79,3.1,2.7,0,3,7,6,25,104,21,135,51,5,2,3,15,10,147,40,76,26
D,2.2,3.3,3.25,1,2,7,14,30,124,41,165,65,4,3,3,18,13,113,52,163,53
D,4.33,3.6,1.8,2,1,7,9,15,122,48,131,37,5,3,2,16,9,148,63,114,39
D,1.66,3.4,5.5,6,0,4,18,16,124,42,130,43,2,5,3,11,14,101,30,110,35
D,2.37,3.2,2.9,1,3,6,8,18,100,30,125,57,4,2,4,12,14,143,46,136,38
D,2.1,3.3,3.5,2,4,4,19,19,164,58,116,47,5,3,2,18,13,130,48,136,32
D,5.5,3.4,1.7,3,5,2,16,13,132,42,93,34,6,2,2,14,5,121,42,94,24
D,10.0,5.0,1.33,3,3,4,11,25,83,31,152,48,7,2,1,22,9,157,64,85,30
D,11.0,6.5,1.22,3,4,3,15,12,119,52,139,46,7,3,0,32,4,166,77,54,15
D,3.4,3.4,2.15,1,3,6,11,17,136,48,103,39,6,3,1,20,12,125,46,150,41
D,1.83,3.5,4.33,4,2,4,15,15,106,36,157,48,4,0,6,14,19,139,50,117,43
D,2.88,3.3,2.4,4,1,5,9,10,142,41,105,38,7,3,0,25,11,143,62,119,42
D,1.72,3.6,5.0,2,2,6,10,21,133,27,132,52,3,2,5,11,11,123,49,109,49
D,2.15,3.2,3.7,2,4,4,8,13,116,33,97,37,2,3,5,9,13,125,41,97,39
D,2.15,3.5,3.1,6,0,4,17,13,125,45,111,40,5,1,4,10,8,106,31,130,41
D,1.29,5.25,10.0,6,1,3,19,13,138,53,122,51,4,1,5,10,18,159,52,109,45
D,2.3,3.4,3.0,1,2,7,10,15,133,44,132,47,3,2,5,14,21,149,53,138,56
D,2.5,3.2,2.88,2,4,4,12,18,95,37,139,61,3,6,1,14,10,105,33,105,36
D,1.91,3.4,4.0,2,2,6,12,19,133,41,123,55,4,3,3,17,15,125,47,144,61
D,3.0,3.4,2.3,2,1,7,6,20,105,28,149,55,7,1,2,28,18,136,62,151,55
D,1.85,3.3,4.2,4,2,4,13,10,114,42,129,31,6,1,3,19,14,118,53,93,29
D,4.0,3.4,1.9,5,3,2,18,12,130,46,132,45,7,1,2,24,8,203,76,76,28
D,3.0,3.2,2.5,4,2,4,10,12,118,32,139,50,1,5,4,8,14,113,40,118,39
D,1.57,3.8,6.5,5,3,2,12,7,133,35,103,32,0,5,5,10,19,107,30,118,55
D,1.08,11.0,26.0,8,2,0,24,10,194,78,102,37,3,3,4,12,14,129,54,93,38
D,1.4,4.75,8.0,8,0,2,30,9,172,63,122,34,5,4,1,19,6,112,46,80,22
D,2.3,3.3,3.1,4,1,5,16,17,122,40,149,63,6,4,0,16,10,110,39,127,47
D,4.5,3.75,1.72,4,2,4,16,21,119,39,139,55,4,3,3,20,15,147,56,118,45
D,2.05,3.25,3.75,3,5,2,9,10,110,35,133,44,2,2,6,9,23,102,42,169,74
D,2.4,3.1,3.1,3,2,5,8,11,95,32,145,44,1,3,6,7,15,100,34,159,53
D,1.5,4.0,7.0,6,1,3,26,15,140,68,127,46,3,1,6,13,18,117,52,127,55
D,1.67,3.6,5.25,1,2,7,8,26,126,34,125,61,0,2,8,4,19,88,28,134,48
D,2.3,3.25,2.75,2,4,4,5,7,78,34,127,36,2,3,5,7,17,120,34,127,54
D,2.5,3.2,3.0,1,6,3,12,16,101,29,118,52,2,4,4,11,14,89,34,137,41
D,1.91,3.4,4.0,2,2,6,9,18,86,32,166,66,4,2,4,10,12,97,35,199,76
D,2.8,3.25,2.6,2,0,8,13,22,133,39,109,47,2,5,3,5,11,121,33,127,35
D,2.4,3.4,2.8,6,2,2,12,10,133,44,104,38,7,2,1,17,5,127,46,86,28
D,3.1,3.3,2.3,4,3,3,11,16,123,37,142,48,6,2,2,21,11,161,63,105,35
D,1.25,6.0,11.0,9,1,0,30,3,166,73,82,23,1,6,3,10,14,105,28,107,47
D,1.75,3.75,4.5,5,3,2,16,8,115,42,110,32,4,3,3,14,16,152,55,138,42
D,1.83,3.6,4.5,5,2,3,15,14,121,42,98,35,7,2,1,13,6,92,37,117,29
D,1.8,3.5,4.75,1,7,2,11,15,112,37,126,42,1,4,5,4,14,111,26,104,38
D,3.2,3.4,2.2,2,3,5,7,16,111,27,187,67,3,3,4,17,16,140,44,152,55
D,2.88,3.1,2.6,4,0,6,15,21,109,33,132,51,4,3,3,10,6,85,31,119,35
D,5.5,3.5,1.67,4,2,4,12,16,94,37,104,38,7,2,1,30,16,176,75,160,52
D,1.57,3.8,6.0,5,1,4,16,12,170,51,128,52,5,1,4,15,12,96,43,147,43
D,2.2,3.25,3.3,2,4,4,9,15,112,33,135,52,5,3,2,16,16,100,41,124,46
D,2.5,3.3,2.75,3,3,4,11,17,96,41,183,71,3,3,4,12,13,144,50,124,30
D,2.0,3.5,3.8,3,1,6,20,24,132,61,127,52,5,1,4,10,11,109,36,119,47
D,1.72,4.2,4.33,4,4,2,16,15,181,60,133,46,4,2,4,18,19,129,51,126,51
D,6.0,4.33,1.53,5,2,3,16,7,112,47,103,44,6,3,1,22,10,162,57,87,31
D,2.2,3.2,3.4,3,4,3,11,13,118,40,143,46,4,3,3,11,12,105,38,143,52
D,1.5,4.0,7.0,2,3,5,10,16,115,37,131,52,0,2,8,5,25,90,27,193,81
D,1.53,4.0,6.0,6,3,1,20,11,146,54,127,45,5,2,3,19,14,113,53,147,54
D,1.72,3.4,5.0,5,1,4,12,12,123,40,115,42,3,4,3,12,12,129,49,110,31
D,1.91,3.4,4.0,4,2,4,17,16,141,54,125,57,6,2,2,21,15,172,63,89,37
D,1.66,3.6,5.0,2,4,4,13,16,102,38,135,60,1,4,5,7,14,119,32,122,39
D,2.9,3.3,2.4,3,1,6,5,12,109,33,117,35,7,1,2,21,13,136,54,103,42
D,2.4,3.3,2.88,4,3,3,16,13,105,37,176,48,2,4,4,10,15,98,32,122,42
D,1.73,3.5,5.5,6,1,3,16,12,123,42,137,51,3,2,5,8,16,103,31,142,55
D,3.0,3.4,2.38,6,4,0,17,6,118,43,109,33,10,0,0,35,6,156,76,97,27
D,1.83,3.4,4.5,3,1,6,11,19,106,35,161,63,0,2,8,5,17,104,28,140,56
D,2.3,3.5,3.0,1,3,6,13,19,105,39,169,51,4,4,2,12,10,95,28,138,34
D,1.8,3.5,4.5,4,3,3,17,18,181,62,102,44,6,1,3,21,13,129,61,122,49
D,12.0,6.0,1.22,3,3,4,11,11,108,47,128,34,7,2,1,32,8,166,82,83,32
D,2.25,3.2,3.1,6,0,4,18,16,114,55,91,33,1,3,6,4,18,129,38,111,42
D,2.88,3.3,2.5,0,3,7,9,23,114,30,114,48,2,3,5,15,23,121,42,131,52
D,1.33,5.0,9.0,8,1,1,32,13,171,81,164,54,2,3,5,7,14,92,33,149,53
D,1.91,3.5,4.2,5,2,3,21,16,138,55,116,49,5,1,4,18,15,99,41,110,43
D,1.83,3.3,4.33,3,1,6,13,23,106,38,134,52,4,3,3,15,16,96,38,147,48
D,2.05,3.3,3.6,5,3,2,8,6,98,35,138,43,3,3,4,6,7,92,28,137,45
D,1.95,3.5,4.0,6,0,4,14,10,122,47,124,45,1,3,6,8,17,84,26,134,52
